Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-2605.494	-2712.695	107.2009	0.4368724	0.329253	0.516588	0.0133874	0.140772	1.576717	0.8069193
6	-2604.975	-2712.29	107.3148	0.3091637	0.448953	0.370533	0.0609276	0.119587	1.54754	0.8202325
12	-2600.08	-2707.298	107.2181	0.2713832	0.403061	0.438621	0.0604323	0.0978855	1.477757	1.018288
18	-2602.257	-2709.324	107.0674	0.545954	0.409776	0.433687	0.0597526	0.0967844	1.556482	0.8648885
24	-2602.56	-2709.868	107.3076	0.3436728	0.362971	0.432425	0.0708422	0.133762	1.606881	0.7169801
30	-2602.259	-2709.437	107.178	0.349049	0.43886	0.414638	0.0930238	0.0534784	1.661357	0.8196848
36	-2605.029	-2712.311	107.2816	0.3431403	0.325191	0.506905	0.0900086	0.0778954	1.623515	0.7326749
42	-2596.161	-2703.42	107.2597	0.3089599	0.345938	0.531624	0.095751	0.0266876	1.568261	0.8627726
48	-2599.103	-2706.256	107.1534	0.3918734	0.323042	0.494986	0.141423	0.040548	1.695526	0.7626558
54	-2597.717	-2704.862	107.1452	0.3139511	0.37083	0.54263	0.0646313	0.0219079	1.809866	0.6759979
60	-2609.769	-2716.744	106.9743	0.3388659	0.229976	0.64984	0.11321	0.00697348	1.868683	0.8235515
66	-2598.776	-2705.937	107.1606	0.3287483	0.424625	0.428297	0.143484	0.00359365	1.72464	0.7754384
72	-2600.06	-2707.184	107.124	0.2936585	0.437738	0.494981	0.0586619	0.00861927	1.665588	0.914294
78	-2596.357	-2703.503	107.1454	0.3113895	0.368421	0.487417	0.138769	0.00539296	1.645202	0.9044669
84	-2596.443	-2703.748	107.3043	0.2784138	0.494073	0.388682	0.110659	0.0065849	1.587613	0.7968216
90	-2608.599	-2715.798	107.1984	0.2953707	0.527872	0.415271	0.0505318	0.00632543	1.664757	0.8269335
96	-2596.713	-2703.934	107.2209	0.2945938	0.307021	0.614587	0.0747853	0.00360662	1.622348	0.8519235
102	-2601.736	-2708.692	106.9567	0.6132587	0.237888	0.53089	0.227804	0.00341829	1.479409	0.9925963
108	-2599.127	-2705.796	106.669	0.9426299	0.364014	0.506927	0.124068	0.00499093	1.564098	0.8359379
114	-2605.324	-2711.925	106.6005	0.9439879	0.348076	0.571718	0.0504015	0.0298042	1.4022	1.07723
120	-2596.259	-2702.387	106.1278	0.9901319	0.385942	0.377442	0.213574	0.0230423	1.153189	1.618293
126	-2600.903	-2707.148	106.2456	1.153421	0.532792	0.315152	0.137876	0.01418	1.301887	1.292739
132	-2598.657	-2704.795	106.1383	1.201732	0.375318	0.408744	0.170595	0.0453428	1.285415	1.355305
138	-2601.994	-2707.386	105.3926	2.179905	0.527154	0.294213	0.124432	0.0542016	1.227859	1.355305
144	-2604.229	-2710.234	106.005	1.369121	0.571279	0.230854	0.173575	0.0242915	1.275344	1.346984
150	-2604.149	-2710.375	106.2265	1.238312	0.608685	0.168811	0.149032	0.073472	1.310043	1.235481
156	-2596.117	-2702.519	106.4019	1.182313	0.528944	0.245579	0.124147	0.10133	1.469191	0.977338
162	-2590.01	-2695.856	105.8457	1.792692	0.614563	0.118546	0.157313	0.109578	1.40163	1.069571
168	-2593.464	-2699.195	105.7316	1.93454	0.597506	0.14301	0.152947	0.106537	1.320966	1.146402
174	-2592.255	-2698.032	105.7768	1.897458	0.590295	0.0391773	0.193191	0.177336	1.332527	1.121051
180	-2596.923	-2702.893	105.9705	1.664966	0.562393	0.0253712	0.214938	0.197298	1.166818	1.25678
186	-2593.036	-2698.824	105.788	1.882185	0.721285	0.0144601	0.151806	0.112449	1.506708	0.953168
192	-2591.73	-2697.367	105.6366	1.882185	0.776857	0.0498139	0.0522164	0.121112	1.306272	1.274226
198	-2591.929	-2697.276	105.3467	2.284495	0.754993	0.048412	0.0788914	0.117704	1.300123	1.274226
204	-2589.474	-2695.408	105.9345	1.739096	0.694855	0.126914	0.0429165	0.135315	1.277276	1.141138
210	-2593.914	-2701.2	107.2856	0.2750684	0.145852	0.62102	0.117839	0.115288	1.530266	0.8913092
216	-2594.529	-2701.67	107.1414	0.270685	0.187472	0.57771	0.155016	0.0798019	1.760245	0.7860073
222	-2589.198	-2696.443	107.2453	0.2466011	0.238318	0.499242	0.101549	0.160891	1.658178	0.7860073
228	-2595.131	-2702.363	107.2313	0.244635	0.513395	0.297423	0.0606062	0.128576	1.624476	0.8474212
234	-2609.877	-2717.062	107.1848	0.2366348	0.350415	0.404683	0.0823771	0.162525	1.715502	0.78869
240	-2595.052	-2702.32	107.2681	0.2501698	0.460193	0.338689	0.0650972	0.136021	1.647589	0.7690305
246	-2606.738	-2713.974	107.2359	0.2837467	0.0919906	0.562301	0.0889533	0.256755	1.6746	0.7690305
252	-2599.5	-2706.67	107.1705	0.3395125	0.0983334	0.669464	0.0770684	0.155135	1.676087	0.8185092
258	-2599.999	-2707.179	107.1797	0.2851816	0.24213	0.447605	0.0836668	0.226598	1.520219	1.010701
264	-2597.477	-2704.814	107.3375	0.2270645	0.349859	0.369343	0.0763147	0.204483	1.613641	0.708289
270	-2608.794	-2714.883	106.0888	1.510161	0.632437	0.193634	0.111467	0.0624625	1.467131	0.996657
276	-2601.33	-2707.15	105.8202	1.85387	0.705445	0.120198	0.0917478	0.0826092	1.557359	0.8864518
282	-2603.162	-2708.733	105.5704	2.089466	0.648861	0.110557	0.106196	0.134386	1.458973	1.061488
288	-2592.797	-2698.517	105.7196	2.143976	0.697693	0.118877	0.114188	0.0692418	1.463157	0.8592389
294	-2593.64	-2699.185	105.5448	2.292325	0.741007	0.0641752	0.121278	0.0735404	1.565902	0.8177883
300	-2591.026	-2696.506	105.4801	2.360945	0.742242	0.0407924	0.12148	0.0954863	1.459047	0.9599906
306	-2596.179	-2702.078	105.8994	1.824229	0.715821	0.0749366	0.117155	0.0920874	1.394	1.000864
312	-2603.991	-2709.546	105.5552	2.211005	0.670859	0.133041	0.109797	0.0863033	1.406281	1.042442
318	-2595.74	-2701.278	105.5383	1.905293	0.728802	0.144532	0.0147823	0.111884	1.365041	1.292001
324	-2592.713	-2698.386	105.6728	1.790733	0.807131	0.0434906	0.0391114	0.110267	1.253847	1.345371
330	-2601.824	-2707.399	105.5747	1.821184	0.728383	0.0456846	0.110103	0.11583	1.253847	1.403595
336	-2603.954	-2709.398	105.4433	1.831066	0.785579	0.0393606	0.131298	0.043762	1.080128	1.625694
342	-2603.965	-2709.641	105.6756	1.637337	0.736746	0.0943609	0.0927707	0.0761223	1.174466	1.500464
348	-2607.746	-2712.892	105.1453	2.147409	0.778042	0.0424346	0.0693778	0.110145	1.071574	1.674568
354	-2611.767	-2717.573	105.8061	1.724256	0.70311	0.061751	0.149192	0.0859469	1.101341	1.402365
360	-2602.277	-2708.144	105.8673	1.644843	0.689331	0.0850667	0.205523	0.0200795	1.232292	1.301383
366	-2600.418	-2706.405	105.9871	1.512324	0.708157	0.0291797	0.239285	0.023378	1.171503	1.343765
372	-2599.382	-2705.557	106.1757	1.299601	0.720717	0.0296972	0.243529	0.00605731	1.216274	1.307936
378	-2597.846	-2704.031	106.1854	1.311328	0.742305	0.0333823	0.201167	0.0231456	1.374364	1.157683
384	-2601.171	-2706.947	105.7759	1.922085	0.653295	0.158188	0.177045	0.0114722	1.363533	1.076052
390	-2609.347	-2715.929	106.5814	1.15114	0.492933	0.350237	0.0307281	0.126101	1.305086	0.9918846
396	-2604.766	-2711.324	106.5584	1.106318	0.520092	0.313988	0.0641232	0.101797	1.452582	0.9058719
402	-2610.023	-2716.437	106.4144	1.192537	0.607368	0.234354	0.0445375	0.113741	1.558037	0.8549688
408	-2605.406	-2712.141	106.7349	0.7733618	0.338633	0.532884	0.0306596	0.0978226	1.633396	0.883749
414	-2600.468	-2706.881	106.4129	1.114567	0.431626	0.451095	0.0241762	0.0931029	1.576548	0.9208836
420	-2600.527	-2706.658	106.131	1.489395	0.520037	0.259376	0.0972568	0.123331	1.546764	0.8856618
426	-2603.695	-2709.772	106.0766	1.495162	0.515903	0.257314	0.119023	0.10776	1.482252	1.006592
432	-2596.12	-2701.864	105.7438	1.87427	0.648981	0.162456	0.0448287	0.143734	1.360831	1.141337
438	-2596.73	-2702.519	105.7893	1.899057	0.682672	0.140524	0.0633609	0.113443	1.543903	0.897057
444	-2599.728	-2705.436	105.7086	1.899057	0.611843	0.125944	0.160539	0.101673	1.522626	1.004689
450	-2603.337	-2709.312	105.9744	1.567657	0.739933	0.0379706	0.0991379	0.122959	1.391089	1.130251
456	-2605.178	-2710.103	104.9247	2.379896	0.718728	0.0368825	0.138742	0.105648	1.229042	1.602326
462	-2605.467	-2710.341	104.8741	2.259063	0.73496	0.0326079	0.131954	0.100479	1.122974	1.773245
468	-2606.296	-2711.444	105.1474	1.383951	0.698991	0.0350566	0.166317	0.0996348	0.8960884	2.205243
474	-2606.697	-2711.865	105.1678	1.71102	0.652507	0.00486938	0.28685	0.0557734	0.8325007	2.051481
480	-2601.764	-2707.479	105.7159	1.226886	0.56406	0.0370094	0.343183	0.0557477	0.9043547	1.919199
486	-2605.528	-2711.184	105.6568	1.104036	0.595779	0.0390905	0.306248	0.0588825	0.9703966	1.993193
492	-2599.404	-2705.605	106.2016	1.069007	0.598683	0.0393778	0.308499	0.05344	0.9899352	1.626425
498	-2598.85	-2705.037	106.1873	1.006272	0.5726	0.0662551	0.334853	0.0262918	1.004847	1.670565
